param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
69,KL,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,1.0,0.0001,5
70,KL,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,1.0,1e-05,3
71,KL,0,5,500,2,20,999,999,999,1,1.0,10.0,0.0001,0.001,1.0,1e-05,5
72,KL,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.1,0.0001,3
73,KL,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.1,0.0001,5
74,KL,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.1,1e-05,3
75,KL,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.1,1e-05,5
76,KL,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.5,0.0001,3
77,KL,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.5,0.0001,5
78,KL,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.5,1e-05,3
79,KL,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,0.5,1e-05,5
80,KL,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,0.0001,3
81,KL,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,0.0001,5
82,KL,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,1e-05,3
83,KL,0,5,500,2,20,999,999,999,1,10.0,0.1,0.0001,0.001,1.0,1e-05,5
84,KL,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,0.0001,3
85,KL,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,0.0001,5
86,KL,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,1e-05,3
87,KL,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.1,1e-05,5
88,KL,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,0.0001,3
89,KL,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,0.0001,5
90,KL,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,1e-05,3
91,KL,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,0.5,1e-05,5
92,KL,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,0.0001,3
93,KL,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,0.0001,5
94,KL,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,1e-05,3
95,KL,0,5,500,2,20,999,999,999,1,10.0,1.0,0.0001,0.001,1.0,1e-05,5
96,KL,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,0.0001,3
97,KL,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,0.0001,5
98,KL,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,1e-05,3
99,KL,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.1,1e-05,5
100,KL,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,0.0001,3
101,KL,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,0.0001,5
102,KL,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,1e-05,3
103,KL,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,1e-05,5
104,KL,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,0.0001,3
105,KL,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,0.0001,5
106,KL,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,1e-05,3
107,KL,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,1e-05,5
108,KL,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,0.0001,3
109,KL,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,0.0001,5
110,KL,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,1e-05,3
111,KL,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,1e-05,5
112,KL,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,0.0001,3
113,KL,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,0.0001,5
114,KL,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,1e-05,3
115,KL,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,1e-05,5
116,KL,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,0.0001,3
117,KL,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,0.0001,5
118,KL,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,1e-05,3
119,KL,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,1e-05,5
120,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,0.0001,3
121,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,0.0001,5
122,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,1e-05,3
123,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,1e-05,5
124,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,0.0001,3
125,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,0.0001,5
126,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,1e-05,3
127,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,1e-05,5
128,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,0.0001,3
129,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,0.0001,5
130,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,1e-05,3
131,KL,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,1e-05,5
132,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,0.0001,3
133,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,0.0001,5
134,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,1e-05,3
135,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,1e-05,5
136,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,0.0001,3
137,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,0.0001,5
138,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,1e-05,3
139,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,1e-05,5
140,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,0.0001,3
141,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,0.0001,5
142,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,1e-05,3
143,KL,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,1e-05,5
144,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,0.0001,3
145,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,0.0001,5
146,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,1e-05,3
147,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,1e-05,5
148,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,0.0001,3
149,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,0.0001,5
150,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,1e-05,3
151,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,1e-05,5
152,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,0.0001,3
153,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,0.0001,5
154,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,1e-05,3
155,KL,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,1e-05,5
156,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,0.0001,3
157,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,0.0001,5
158,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,1e-05,3
159,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,1e-05,5
160,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,0.0001,3
161,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,0.0001,5
162,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,1e-05,3
163,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,1e-05,5
164,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,0.0001,3
165,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,0.0001,5
166,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,1e-05,3
167,KL,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,1e-05,5
168,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,0.0001,3
169,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,0.0001,5
170,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,1e-05,3
171,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,1e-05,5
172,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,0.0001,3
173,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,0.0001,5
174,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,1e-05,3
175,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,1e-05,5
176,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,0.0001,3
177,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,0.0001,5
178,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,1e-05,3
179,KL,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,1e-05,5
180,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,0.0001,3
181,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,0.0001,5
182,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,1e-05,3
183,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,1e-05,5
184,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,0.0001,3
185,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,0.0001,5
186,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,1e-05,3
187,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,1e-05,5
188,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,0.0001,3
189,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,0.0001,5
190,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,1e-05,3
191,KL,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,1e-05,5
192,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,0.0001,3
193,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,0.0001,5
194,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,1e-05,3
195,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,1e-05,5
196,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,0.0001,3
197,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,0.0001,5
198,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,1e-05,3
199,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,1e-05,5
200,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,0.0001,3
201,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,0.0001,5
202,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,1e-05,3
203,KL,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,1e-05,5
204,KL,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,0.0001,3
205,KL,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,0.0001,5
206,KL,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,1e-05,3
207,KL,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,1e-05,5
208,KL,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,0.0001,3
209,KL,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,0.0001,5
210,KL,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,1e-05,3
211,KL,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,1e-05,5
212,KL,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,0.0001,3
213,KL,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,0.0001,5
214,KL,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,1e-05,3
215,KL,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,1e-05,5
216,KL,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,0.0001,3
217,KL,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,0.0001,5
218,KL,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,1e-05,3
219,KL,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,1e-05,5
220,KL,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,0.0001,3
221,KL,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,0.0001,5
222,KL,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,1e-05,3
223,KL,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,1e-05,5
224,KL,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,0.0001,3
225,KL,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,0.0001,5
226,KL,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,1e-05,3
227,KL,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,1e-05,5
