param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
80,EIG,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,0.0001,5
81,EIG,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,1e-05,5
82,EIG,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,0.0001,5
83,EIG,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,1e-05,5
84,EIG,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,0.0001,5
85,EIG,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,1e-05,5
86,EIG,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,0.0001,5
87,EIG,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,1e-05,5
88,EIG,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,0.0001,5
89,EIG,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,1e-05,5
90,EIG,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,0.0001,5
91,EIG,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,1e-05,5
92,EIG,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,0.0001,5
93,EIG,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,1e-05,5
94,EIG,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,0.0001,5
95,EIG,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,1e-05,5
96,EIG,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,0.0001,5
97,EIG,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,1e-05,5
98,EIG,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,0.0001,5
99,EIG,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,1e-05,5
100,EIG,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,0.0001,5
101,EIG,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,1.0,1e-05,5
102,EIG,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,0.0001,5
103,EIG,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.1,1e-05,5
104,EIG,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,0.0001,5
105,EIG,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,0.5,1e-05,5
106,EIG,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,0.0001,5
107,EIG,0,5,500,2,20,999,999,999,2,10.0,10.0,0.0001,0.001,1.0,1e-05,5
108,EIG,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,0.0001,5
109,EIG,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.1,1e-05,5
110,EIG,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,0.0001,5
111,EIG,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,0.5,1e-05,5
112,EIG,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,0.0001,5
113,EIG,0,5,500,2,20,999,999,999,3,0.1,0.1,0.0001,0.001,1.0,1e-05,5
114,EIG,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,0.0001,5
115,EIG,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.1,1e-05,5
116,EIG,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,0.0001,5
117,EIG,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,0.5,1e-05,5
118,EIG,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,0.0001,5
119,EIG,0,5,500,2,20,999,999,999,3,0.1,1.0,0.0001,0.001,1.0,1e-05,5
120,EIG,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,0.0001,5
121,EIG,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.1,1e-05,5
122,EIG,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,0.0001,5
123,EIG,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,0.5,1e-05,5
124,EIG,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,0.0001,5
125,EIG,0,5,500,2,20,999,999,999,3,0.1,10.0,0.0001,0.001,1.0,1e-05,5
126,EIG,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,0.0001,5
127,EIG,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,1e-05,5
128,EIG,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,0.0001,5
129,EIG,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,1e-05,5
130,EIG,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,0.0001,5
131,EIG,0,5,500,2,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,1e-05,5
132,EIG,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.1,0.0001,5
133,EIG,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.1,1e-05,5
134,EIG,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.5,0.0001,5
135,EIG,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.5,1e-05,5
136,EIG,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,1.0,0.0001,5
137,EIG,0,5,500,2,20,999,999,999,3,1.0,1.0,0.0001,0.001,1.0,1e-05,5
138,EIG,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.1,0.0001,5
139,EIG,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.1,1e-05,5
140,EIG,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.5,0.0001,5
141,EIG,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.5,1e-05,5
142,EIG,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,1.0,0.0001,5
143,EIG,0,5,500,2,20,999,999,999,3,1.0,10.0,0.0001,0.001,1.0,1e-05,5
144,EIG,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.1,0.0001,5
145,EIG,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.1,1e-05,5
146,EIG,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.5,0.0001,5
147,EIG,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.5,1e-05,5
148,EIG,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,1.0,0.0001,5
149,EIG,0,5,500,2,20,999,999,999,3,10.0,0.1,0.0001,0.001,1.0,1e-05,5
150,EIG,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.1,0.0001,5
151,EIG,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.1,1e-05,5
152,EIG,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.5,0.0001,5
153,EIG,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.5,1e-05,5
154,EIG,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,1.0,0.0001,5
155,EIG,0,5,500,2,20,999,999,999,3,10.0,1.0,0.0001,0.001,1.0,1e-05,5
156,EIG,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.1,0.0001,5
157,EIG,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.1,1e-05,5
158,EIG,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.5,0.0001,5
159,EIG,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.5,1e-05,5
160,EIG,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,1.0,0.0001,5
161,EIG,0,5,500,2,20,999,999,999,3,10.0,10.0,0.0001,0.001,1.0,1e-05,5
