param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
143,no_learning,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.001,1.0,1e-05,5
144,no_learning,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.1,0.0001,5
145,no_learning,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.1,1e-05,5
146,no_learning,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.5,0.0001,5
147,no_learning,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.5,1e-05,5
148,no_learning,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.001,1.0,0.0001,5
149,no_learning,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.001,1.0,1e-05,5
150,no_learning,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.1,0.0001,5
151,no_learning,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.1,1e-05,5
152,no_learning,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.5,0.0001,5
153,no_learning,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.001,0.5,1e-05,5
154,no_learning,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.001,1.0,0.0001,5
155,no_learning,0,5,500,5,20,999,999,999,3,10.0,1.0,0.0001,0.001,1.0,1e-05,5
156,no_learning,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.1,0.0001,5
157,no_learning,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.1,1e-05,5
158,no_learning,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.5,0.0001,5
159,no_learning,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.001,0.5,1e-05,5
160,no_learning,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.001,1.0,0.0001,5
161,no_learning,0,5,500,5,20,999,999,999,3,10.0,10.0,0.0001,0.001,1.0,1e-05,5
