param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
98,surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,8.0,
99,surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,0.5,
100,surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,1.0,
101,surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.1,8.0,
102,surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,0.5,
103,surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,1.0,
104,surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,0.5,8.0,
105,surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,0.5,
106,surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,1.0,
107,surprisal,0,5,500,2,20,999,999,999,2,0.1,10.0,0.0001,0.001,1.0,8.0,
108,surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,0.5,
109,surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,1.0,
110,surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.1,8.0,
111,surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,0.5,
112,surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,1.0,
113,surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,0.5,8.0,
114,surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,0.5,
115,surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,1.0,
116,surprisal,0,5,500,2,20,999,999,999,2,1.0,0.1,0.0001,0.001,1.0,8.0,
117,surprisal,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,0.5,
118,surprisal,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,1.0,
119,surprisal,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.1,8.0,
120,surprisal,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,0.5,
121,surprisal,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,1.0,
122,surprisal,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,0.5,8.0,
123,surprisal,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,0.5,
124,surprisal,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,1.0,
125,surprisal,0,5,500,2,20,999,999,999,2,1.0,1.0,0.0001,0.001,1.0,8.0,
126,surprisal,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,0.5,
127,surprisal,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,1.0,
128,surprisal,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.1,8.0,
129,surprisal,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,0.5,
130,surprisal,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,1.0,
131,surprisal,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,0.5,8.0,
132,surprisal,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,0.5,
133,surprisal,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,1.0,
134,surprisal,0,5,500,2,20,999,999,999,2,1.0,10.0,0.0001,0.001,1.0,8.0,
135,surprisal,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,0.5,
136,surprisal,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,1.0,
137,surprisal,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.1,8.0,
138,surprisal,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,0.5,
139,surprisal,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,1.0,
140,surprisal,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,0.5,8.0,
141,surprisal,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,0.5,
142,surprisal,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,1.0,
143,surprisal,0,5,500,2,20,999,999,999,2,10.0,0.1,0.0001,0.001,1.0,8.0,
144,surprisal,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,0.5,
145,surprisal,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,1.0,
146,surprisal,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.1,8.0,
147,surprisal,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,0.5,
148,surprisal,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,1.0,
149,surprisal,0,5,500,2,20,999,999,999,2,10.0,1.0,0.0001,0.001,0.5,8.0,
