param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
152,quad_surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,1.0,3
153,quad_surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,1.0,5
154,quad_surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,8.0,3
155,quad_surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,0.5,8.0,5
156,quad_surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,0.5,3
157,quad_surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,0.5,5
158,quad_surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,1.0,3
159,quad_surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,1.0,5
160,quad_surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,8.0,3
161,quad_surprisal,0,5,500,2,20,999,999,999,1,10.0,10.0,0.0001,0.001,1.0,8.0,5
162,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,0.5,3
163,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,0.5,5
164,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,1.0,3
165,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,1.0,5
166,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,8.0,3
167,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.1,8.0,5
168,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,0.5,3
169,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,0.5,5
170,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,1.0,3
171,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,1.0,5
172,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,8.0,3
173,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,0.5,8.0,5
174,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,0.5,3
175,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,0.5,5
176,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,1.0,3
177,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,1.0,5
178,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,8.0,3
179,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,0.1,0.0001,0.001,1.0,8.0,5
180,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,0.5,3
181,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,0.5,5
182,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,1.0,3
183,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,1.0,5
184,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,8.0,3
185,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.1,8.0,5
186,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,0.5,3
187,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,0.5,5
188,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,1.0,3
189,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,1.0,5
190,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,8.0,3
191,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,0.5,8.0,5
192,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,0.5,3
193,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,0.5,5
194,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,1.0,3
195,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,1.0,5
196,quad_surprisal,0,5,500,2,20,999,999,999,2,0.1,1.0,0.0001,0.001,1.0,8.0,3
